2.77777,0.08253,0.67086
2.77781,0.07998,0.67074
2.77785,0.07795,0.67065
2.77788,0.08569,0.67099
2.77792,0.09189,0.67098
2.77796,0.09717,0.67101
2.77799,0.09971,0.67091
2.77803,0.10292,0.67086
2.77806,0.11305,0.67091
2.7781,0.12227,0.67081
2.77814,0.12803,0.67073
2.77817,0.13582,0.67084
2.77821,0.14614,0.67079
2.77825,0.14764,0.67099
2.77828,0.14381,0.67121
2.77832,0.14355,0.67143
2.77835,0.14262,0.67158
2.77839,0.13676,0.67146
2.77843,0.13071,0.67133
2.77846,0.12441,0.67127
2.7785,0.12296,0.67132
2.77854,0.1164,0.67145
2.77857,0.11003,0.67148
2.77861,0.10431,0.6716
2.77865,0.1031,0.67168
2.77868,0.10139,0.67186
2.77872,0.095,0.6719
2.77875,0.09455,0.67229
2.77879,0.09586,0.67231
2.77883,0.09856,0.67212
2.77886,0.10144,0.67204
2.7789,0.1035,0.67178
2.77894,0.10695,0.67187
2.77897,0.10625,0.6719
2.77901,0.10892,0.67221
2.77904,0.11324,0.67223
2.77908,0.12585,0.67249
2.77912,0.13348,0.67246
2.77915,0.14285,0.67239
2.77919,0.14702,0.672
2.77923,0.14732,0.6718
2.77926,0.14492,0.67149
2.7793,0.13522,0.6715
2.77933,0.1258,0.6714
2.77937,0.11949,0.67143
2.77941,0.11277,0.67125
2.77944,0.10775,0.67127
2.77948,0.10181,0.67132
2.77952,0.09531,0.67118
2.77955,0.09057,0.67108
2.77959,0.08575,0.67104
2.77963,0.07914,0.67111
2.77966,0.07228,0.67099
2.7797,0.07489,0.67084
2.77973,0.07507,0.67063
2.77977,0.0759,0.67095
2.77981,0.07966,0.67089
2.77984,0.08561,0.67084
2.77988,0.09267,0.6708
2.77992,0.10129,0.67063
2.77995,0.10363,0.67043
2.77999,0.10861,0.67012
2.78002,0.11299,0.67009
2.78006,0.11606,0.67003
2.7801,0.11969,0.67006
2.78013,0.12101,0.67021
2.78017,0.12459,0.67025
2.78021,0.12777,0.67025
2.78024,0.13474,0.67059
2.78028,0.1313,0.67084
2.78032,0.12824,0.67124
2.78035,0.12495,0.67121
2.78039,0.11905,0.67107
2.78042,0.10823,0.67155
2.78046,0.09744,0.67164
2.7805,0.08501,0.6718
2.78053,0.07198,0.67174
2.78057,0.0693,0.67182
2.78061,0.06659,0.67182
2.78064,0.07105,0.67168
2.78068,0.08001,0.67142
2.78071,0.0858,0.67127
2.78075,0.09301,0.67149
2.78079,0.09681,0.67138
2.78082,0.10174,0.6711
2.78086,0.10358,0.67103
2.7809,0.10913,0.67076
2.78093,0.11405,0.67072
2.78097,0.11752,0.67081
2.781,0.12183,0.67082
2.78104,0.1245,0.67081
2.78108,0.12747,0.67124
2.78111,0.12771,0.67136
2.78115,0.12934,0.67133
2.78119,0.12644,0.67131
2.78122,0.12803,0.67126
2.78126,0.1282,0.67143
2.7813,0.12424,0.67188
2.78133,0.12111,0.67201
2.78137,0.11626,0.6721
2.7814,0.10844,0.67218
2.78144,0.09838,0.67241
2.78148,0.09152,0.67236
2.78151,0.08569,0.67203
2.78155,0.0848,0.67237
2.78159,0.08866,0.67211
2.78162,0.09045,0.67219
2.78166,0.09475,0.67196
2.78169,0.09709,0.67172
2.78173,0.09949,0.67169
2.78177,0.09999,0.6715
2.7818,0.10305,0.67159
2.78184,0.10689,0.67141
2.78188,0.11306,0.67121
2.78191,0.11965,0.67118
2.78195,0.12377,0.67114
2.78199,0.12717,0.67098
2.78202,0.13291,0.67133
2.78206,0.12813,0.67147
2.78209,0.12417,0.67164
2.78213,0.12241,0.67208
2.78217,0.11695,0.6724
2.7822,0.1156,0.67238
2.78224,0.10826,0.67217
2.78228,0.10435,0.67233
